npm verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
npm http cache @radix-ui/react-popover@https://registry.npmjs.org/@radix-ui/react-popover/-/react-popover-1.1.15.tgz 0ms (cache hit)
npm http cache @radix-ui/react-label@https://registry.npmjs.org/@radix-ui/react-label/-/react-label-2.1.8.tgz 0ms (cache hit)
npm http cache @radix-ui/react-id@https://registry.npmjs.org/@radix-ui/react-id/-/react-id-1.1.1.tgz 1ms (cache hit)
npm http cache @radix-ui/react-focus-scope@https://registry.npmjs.org/@radix-ui/react-focus-scope/-/react-focus-scope-1.1.7.tgz 0ms (cache hit)
npm http cache @radix-ui/react-dismissable-layer@https://registry.npmjs.org/@radix-ui/react-dismissable-layer/-/react-dismissable-layer-1.1.11.tgz 0ms (cache hit)
npm http cache @radix-ui/react-focus-guards@https://registry.npmjs.org/@radix-ui/react-focus-guards/-/react-focus-guards-1.1.3.tgz 0ms (cache hit)
npm http cache @radix-ui/react-dropdown-menu@https://registry.npmjs.org/@radix-ui/react-dropdown-menu/-/react-dropdown-menu-2.1.16.tgz 0ms (cache hit)
npm http cache @radix-ui/react-direction@https://registry.npmjs.org/@radix-ui/react-direction/-/react-direction-1.1.1.tgz 0ms (cache hit)
npm http cache @radix-ui/react-dialog@https://registry.npmjs.org/@radix-ui/react-dialog/-/react-dialog-1.1.15.tgz 0ms (cache hit)
npm http cache @radix-ui/react-compose-refs@https://registry.npmjs.org/@radix-ui/react-compose-refs/-/react-compose-refs-1.1.2.tgz 0ms (cache hit)
npm http cache @radix-ui/react-collection@https://registry.npmjs.org/@radix-ui/react-collection/-/react-collection-1.1.7.tgz 0ms (cache hit)
npm http cache @radix-ui/react-context@https://registry.npmjs.org/@radix-ui/react-context/-/react-context-1.1.2.tgz 0ms (cache hit)
npm http cache @radix-ui/react-collapsible@https://registry.npmjs.org/@radix-ui/react-collapsible/-/react-collapsible-1.1.12.tgz 0ms (cache hit)
npm http cache @puppeteer/browsers@https://registry.npmjs.org/@puppeteer/browsers/-/browsers-2.3.0.tgz 0ms (cache hit)
npm http cache @radix-ui/react-checkbox@https://registry.npmjs.org/@radix-ui/react-checkbox/-/react-checkbox-1.3.3.tgz 0ms (cache hit)
npm http cache @protobufjs/utf8@https://registry.npmjs.org/@protobufjs/utf8/-/utf8-1.1.0.tgz 0ms (cache hit)
npm http cache @radix-ui/react-arrow@https://registry.npmjs.org/@radix-ui/react-arrow/-/react-arrow-1.1.7.tgz 0ms (cache hit)
npm http cache @radix-ui/react-avatar@https://registry.npmjs.org/@radix-ui/react-avatar/-/react-avatar-1.1.11.tgz 0ms (cache hit)
npm http cache @radix-ui/react-alert-dialog@https://registry.npmjs.org/@radix-ui/react-alert-dialog/-/react-alert-dialog-1.1.15.tgz 0ms (cache hit)
npm http cache @protobufjs/pool@https://registry.npmjs.org/@protobufjs/pool/-/pool-1.1.0.tgz 0ms (cache hit)
npm http cache @radix-ui/primitive@https://registry.npmjs.org/@radix-ui/primitive/-/primitive-1.1.3.tgz 0ms (cache hit)
npm http cache @radix-ui/number@https://registry.npmjs.org/@radix-ui/number/-/number-1.1.1.tgz 0ms (cache hit)
npm http cache @radix-ui/react-accordion@https://registry.npmjs.org/@radix-ui/react-accordion/-/react-accordion-1.2.12.tgz 0ms (cache hit)
npm http cache @protobufjs/path@https://registry.npmjs.org/@protobufjs/path/-/path-1.1.2.tgz 0ms (cache hit)
npm http cache @protobufjs/inquire@https://registry.npmjs.org/@protobufjs/inquire/-/inquire-1.1.0.tgz 0ms (cache hit)
npm http cache @protobufjs/float@https://registry.npmjs.org/@protobufjs/float/-/float-1.0.2.tgz 0ms (cache hit)
npm http cache @prisma/instrumentation@https://registry.npmjs.org/@prisma/instrumentation/-/instrumentation-7.3.0.tgz 0ms (cache hit)
npm http cache @protobufjs/fetch@https://registry.npmjs.org/@protobufjs/fetch/-/fetch-1.1.0.tgz 0ms (cache hit)
npm http cache @protobufjs/eventemitter@https://registry.npmjs.org/@protobufjs/eventemitter/-/eventemitter-1.1.0.tgz 0ms (cache hit)
npm http cache @prisma/get-platform@https://registry.npmjs.org/@prisma/get-platform/-/get-platform-5.22.0.tgz 0ms (cache hit)
npm http cache @protobufjs/codegen@https://registry.npmjs.org/@protobufjs/codegen/-/codegen-2.0.4.tgz 0ms (cache hit)
npm http cache @protobufjs/base64@https://registry.npmjs.org/@protobufjs/base64/-/base64-1.1.2.tgz 0ms (cache hit)
npm http cache @protobufjs/aspromise@https://registry.npmjs.org/@protobufjs/aspromise/-/aspromise-1.1.2.tgz 0ms (cache hit)
npm http cache @prisma/fetch-engine@https://registry.npmjs.org/@prisma/fetch-engine/-/fetch-engine-5.22.0.tgz 0ms (cache hit)
npm http cache @prisma/extension-accelerate@https://registry.npmjs.org/@prisma/extension-accelerate/-/extension-accelerate-3.0.1.tgz 0ms (cache hit)
npm http cache @prisma/engines@https://registry.npmjs.org/@prisma/engines/-/engines-5.22.0.tgz 0ms (cache hit)
npm http cache @prisma/engines-version@https://registry.npmjs.org/@prisma/engines-version/-/engines-version-5.22.0-44.605197351a3c8bdd595af2d2a9bc3025bca48ea2.tgz 0ms (cache hit)
npm http cache @prisma/client@https://registry.npmjs.org/@prisma/client/-/client-5.22.0.tgz 0ms (cache hit)
npm http cache @polka/url@https://registry.npmjs.org/@polka/url/-/url-1.0.0-next.29.tgz 0ms (cache hit)
npm http cache @prisma/debug@https://registry.npmjs.org/@prisma/debug/-/debug-5.22.0.tgz 0ms (cache hit)
npm http cache @pnpm/npm-conf@https://registry.npmjs.org/@pnpm/npm-conf/-/npm-conf-3.0.2.tgz 0ms (cache hit)
npm http cache @playwright/test@https://registry.npmjs.org/@playwright/test/-/test-1.58.2.tgz 0ms (cache hit)
npm http cache @pnpm/config.env-replace@https://registry.npmjs.org/@pnpm/config.env-replace/-/config.env-replace-1.1.0.tgz 0ms (cache hit)
npm http cache @pnpm/network.ca-file@https://registry.npmjs.org/@pnpm/network.ca-file/-/network.ca-file-1.0.2.tgz 0ms (cache hit)
npm http cache @pkgjs/parseargs@https://registry.npmjs.org/@pkgjs/parseargs/-/parseargs-0.11.0.tgz 0ms (cache hit)
npm http cache @panva/hkdf@https://registry.npmjs.org/@panva/hkdf/-/hkdf-1.2.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/semantic-conventions@https://registry.npmjs.org/@opentelemetry/semantic-conventions/-/semantic-conventions-1.39.0.tgz 0ms (cache hit)
npm http cache @oxc-resolver/binding-win32-x64-msvc@https://registry.npmjs.org/@oxc-resolver/binding-win32-x64-msvc/-/binding-win32-x64-msvc-11.19.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-trace-node@https://registry.npmjs.org/@opentelemetry/sdk-trace-node/-/sdk-trace-node-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-trace-base@https://registry.npmjs.org/@opentelemetry/sdk-trace-base/-/sdk-trace-base-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/sql-common@https://registry.npmjs.org/@opentelemetry/sql-common/-/sql-common-0.40.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-node@https://registry.npmjs.org/@opentelemetry/sdk-node/-/sdk-node-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-metrics@https://registry.npmjs.org/@opentelemetry/sdk-metrics/-/sdk-metrics-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/resources@https://registry.npmjs.org/@opentelemetry/resources/-/resources-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/sdk-logs@https://registry.npmjs.org/@opentelemetry/sdk-logs/-/sdk-logs-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/resource-detector-gcp@https://registry.npmjs.org/@opentelemetry/resource-detector-gcp/-/resource-detector-gcp-0.29.13.tgz 0ms (cache hit)
npm http cache @opentelemetry/resource-detector-container@https://registry.npmjs.org/@opentelemetry/resource-detector-container/-/resource-detector-container-0.4.4.tgz 0ms (cache hit)
npm http cache @opentelemetry/resource-detector-azure@https://registry.npmjs.org/@opentelemetry/resource-detector-azure/-/resource-detector-azure-0.2.12.tgz 0ms (cache hit)
npm http cache @opentelemetry/resource-detector-aws@https://registry.npmjs.org/@opentelemetry/resource-detector-aws/-/resource-detector-aws-1.12.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/resource-detector-alibaba-cloud@https://registry.npmjs.org/@opentelemetry/resource-detector-alibaba-cloud/-/resource-detector-alibaba-cloud-0.29.7.tgz 0ms (cache hit)
npm http cache @opentelemetry/propagation-utils@https://registry.npmjs.org/@opentelemetry/propagation-utils/-/propagation-utils-0.30.16.tgz 0ms (cache hit)
npm http cache @opentelemetry/propagator-b3@https://registry.npmjs.org/@opentelemetry/propagator-b3/-/propagator-b3-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/redis-common@https://registry.npmjs.org/@opentelemetry/redis-common/-/redis-common-0.36.2.tgz 0ms (cache hit)
npm http cache @opentelemetry/propagator-aws-xray@https://registry.npmjs.org/@opentelemetry/propagator-aws-xray/-/propagator-aws-xray-1.26.2.tgz 0ms (cache hit)
npm http cache @opentelemetry/propagator-jaeger@https://registry.npmjs.org/@opentelemetry/propagator-jaeger/-/propagator-jaeger-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/otlp-grpc-exporter-base@https://registry.npmjs.org/@opentelemetry/otlp-grpc-exporter-base/-/otlp-grpc-exporter-base-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/otlp-transformer@https://registry.npmjs.org/@opentelemetry/otlp-transformer/-/otlp-transformer-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/otlp-exporter-base@https://registry.npmjs.org/@opentelemetry/otlp-exporter-base/-/otlp-exporter-base-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-undici@https://registry.npmjs.org/@opentelemetry/instrumentation-undici/-/instrumentation-undici-0.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-tedious@https://registry.npmjs.org/@opentelemetry/instrumentation-tedious/-/instrumentation-tedious-0.13.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-winston@https://registry.npmjs.org/@opentelemetry/instrumentation-winston/-/instrumentation-winston-0.39.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-socket.io@https://registry.npmjs.org/@opentelemetry/instrumentation-socket.io/-/instrumentation-socket.io-0.41.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-router@https://registry.npmjs.org/@opentelemetry/instrumentation-router/-/instrumentation-router-0.39.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-restify@https://registry.npmjs.org/@opentelemetry/instrumentation-restify/-/instrumentation-restify-0.40.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-redis-4@https://registry.npmjs.org/@opentelemetry/instrumentation-redis-4/-/instrumentation-redis-4-0.41.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-redis@https://registry.npmjs.org/@opentelemetry/instrumentation-redis/-/instrumentation-redis-0.41.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-pino@https://registry.npmjs.org/@opentelemetry/instrumentation-pino/-/instrumentation-pino-0.41.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-nestjs-core@https://registry.npmjs.org/@opentelemetry/instrumentation-nestjs-core/-/instrumentation-nestjs-core-0.39.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-pg@https://registry.npmjs.org/@opentelemetry/instrumentation-pg/-/instrumentation-pg-0.43.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-mysql2@https://registry.npmjs.org/@opentelemetry/instrumentation-mysql2/-/instrumentation-mysql2-0.40.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-net@https://registry.npmjs.org/@opentelemetry/instrumentation-net/-/instrumentation-net-0.38.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-mysql@https://registry.npmjs.org/@opentelemetry/instrumentation-mysql/-/instrumentation-mysql-0.40.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-mongoose@https://registry.npmjs.org/@opentelemetry/instrumentation-mongoose/-/instrumentation-mongoose-0.41.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-mongodb@https://registry.npmjs.org/@opentelemetry/instrumentation-mongodb/-/instrumentation-mongodb-0.46.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-memcached@https://registry.npmjs.org/@opentelemetry/instrumentation-memcached/-/instrumentation-memcached-0.38.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-koa@https://registry.npmjs.org/@opentelemetry/instrumentation-koa/-/instrumentation-koa-0.42.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-lru-memoizer@https://registry.npmjs.org/@opentelemetry/instrumentation-lru-memoizer/-/instrumentation-lru-memoizer-0.39.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-kafkajs@https://registry.npmjs.org/@opentelemetry/instrumentation-kafkajs/-/instrumentation-kafkajs-0.2.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-knex@https://registry.npmjs.org/@opentelemetry/instrumentation-knex/-/instrumentation-knex-0.39.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-ioredis@https://registry.npmjs.org/@opentelemetry/instrumentation-ioredis/-/instrumentation-ioredis-0.42.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-http@https://registry.npmjs.org/@opentelemetry/instrumentation-http/-/instrumentation-http-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-hapi@https://registry.npmjs.org/@opentelemetry/instrumentation-hapi/-/instrumentation-hapi-0.40.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-generic-pool@https://registry.npmjs.org/@opentelemetry/instrumentation-generic-pool/-/instrumentation-generic-pool-0.38.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-graphql@https://registry.npmjs.org/@opentelemetry/instrumentation-graphql/-/instrumentation-graphql-0.42.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-fs@https://registry.npmjs.org/@opentelemetry/instrumentation-fs/-/instrumentation-fs-0.14.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-grpc@https://registry.npmjs.org/@opentelemetry/instrumentation-grpc/-/instrumentation-grpc-0.52.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-fastify@https://registry.npmjs.org/@opentelemetry/instrumentation-fastify/-/instrumentation-fastify-0.38.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-express@https://registry.npmjs.org/@opentelemetry/instrumentation-express/-/instrumentation-express-0.59.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-dataloader@https://registry.npmjs.org/@opentelemetry/instrumentation-dataloader/-/instrumentation-dataloader-0.11.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-dns@https://registry.npmjs.org/@opentelemetry/instrumentation-dns/-/instrumentation-dns-0.38.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-cassandra-driver@https://registry.npmjs.org/@opentelemetry/instrumentation-cassandra-driver/-/instrumentation-cassandra-driver-0.40.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-aws-sdk@https://registry.npmjs.org/@opentelemetry/instrumentation-aws-sdk/-/instrumentation-aws-sdk-0.43.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-cucumber@https://registry.npmjs.org/@opentelemetry/instrumentation-cucumber/-/instrumentation-cucumber-0.8.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-connect@https://registry.npmjs.org/@opentelemetry/instrumentation-connect/-/instrumentation-connect-0.38.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-bunyan@https://registry.npmjs.org/@opentelemetry/instrumentation-bunyan/-/instrumentation-bunyan-0.40.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation@https://registry.npmjs.org/@opentelemetry/instrumentation/-/instrumentation-0.52.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-aws-lambda@https://registry.npmjs.org/@opentelemetry/instrumentation-aws-lambda/-/instrumentation-aws-lambda-0.43.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/instrumentation-amqplib@https://registry.npmjs.org/@opentelemetry/instrumentation-amqplib/-/instrumentation-amqplib-0.41.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/exporter-zipkin@https://registry.npmjs.org/@opentelemetry/exporter-zipkin/-/exporter-zipkin-2.5.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/exporter-trace-otlp-http@https://registry.npmjs.org/@opentelemetry/exporter-trace-otlp-http/-/exporter-trace-otlp-http-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/exporter-trace-otlp-proto@https://registry.npmjs.org/@opentelemetry/exporter-trace-otlp-proto/-/exporter-trace-otlp-proto-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/exporter-prometheus@https://registry.npmjs.org/@opentelemetry/exporter-prometheus/-/exporter-prometheus-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/exporter-trace-otlp-grpc@https://registry.npmjs.org/@opentelemetry/exporter-trace-otlp-grpc/-/exporter-trace-otlp-grpc-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/exporter-metrics-otlp-proto@https://registry.npmjs.org/@opentelemetry/exporter-metrics-otlp-proto/-/exporter-metrics-otlp-proto-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/exporter-metrics-otlp-http@https://registry.npmjs.org/@opentelemetry/exporter-metrics-otlp-http/-/exporter-metrics-otlp-http-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/exporter-metrics-otlp-grpc@https://registry.npmjs.org/@opentelemetry/exporter-metrics-otlp-grpc/-/exporter-metrics-otlp-grpc-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/exporter-logs-otlp-http@https://registry.npmjs.org/@opentelemetry/exporter-logs-otlp-http/-/exporter-logs-otlp-http-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/exporter-logs-otlp-proto@https://registry.npmjs.org/@opentelemetry/exporter-logs-otlp-proto/-/exporter-logs-otlp-proto-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/core@https://registry.npmjs.org/@opentelemetry/core/-/core-1.25.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/exporter-logs-otlp-grpc@https://registry.npmjs.org/@opentelemetry/exporter-logs-otlp-grpc/-/exporter-logs-otlp-grpc-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/context-async-hooks@https://registry.npmjs.org/@opentelemetry/context-async-hooks/-/context-async-hooks-1.25.1.tgz 0ms (cache hit)
npm http cache @octokit/types@https://registry.npmjs.org/@octokit/types/-/types-13.10.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/configuration@https://registry.npmjs.org/@opentelemetry/configuration/-/configuration-0.211.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/api-logs@https://registry.npmjs.org/@opentelemetry/api-logs/-/api-logs-0.52.1.tgz 0ms (cache hit)
npm http cache @opentelemetry/api@https://registry.npmjs.org/@opentelemetry/api/-/api-1.9.0.tgz 0ms (cache hit)
npm http cache @opentelemetry/auto-instrumentations-node@https://registry.npmjs.org/@opentelemetry/auto-instrumentations-node/-/auto-instrumentations-node-0.49.2.tgz 0ms (cache hit)
npm http cache @octokit/rest@https://registry.npmjs.org/@octokit/rest/-/rest-20.1.2.tgz 0ms (cache hit)
npm http cache @octokit/request-error@https://registry.npmjs.org/@octokit/request-error/-/request-error-5.1.1.tgz 0ms (cache hit)
npm http cache @octokit/request@https://registry.npmjs.org/@octokit/request/-/request-8.4.1.tgz 0ms (cache hit)
npm http cache @octokit/plugin-retry@https://registry.npmjs.org/@octokit/plugin-retry/-/plugin-retry-8.1.0.tgz 0ms (cache hit)
npm http cache @octokit/plugin-rest-endpoint-methods@https://registry.npmjs.org/@octokit/plugin-rest-endpoint-methods/-/plugin-rest-endpoint-methods-13.3.2-cjs.1.tgz 0ms (cache hit)
npm http cache @octokit/plugin-request-log@https://registry.npmjs.org/@octokit/plugin-request-log/-/plugin-request-log-4.0.1.tgz 0ms (cache hit)
npm http cache @octokit/plugin-throttling@https://registry.npmjs.org/@octokit/plugin-throttling/-/plugin-throttling-11.0.3.tgz 0ms (cache hit)
npm http cache @octokit/openapi-types@https://registry.npmjs.org/@octokit/openapi-types/-/openapi-types-24.2.0.tgz 0ms (cache hit)
npm http cache @octokit/core@https://registry.npmjs.org/@octokit/core/-/core-5.2.2.tgz 0ms (cache hit)
npm http cache @octokit/graphql@https://registry.npmjs.org/@octokit/graphql/-/graphql-7.1.1.tgz 0ms (cache hit)
npm http cache @nolyfill/is-core-module@https://registry.npmjs.org/@nolyfill/is-core-module/-/is-core-module-1.0.39.tgz 0ms (cache hit)
npm http cache @octokit/endpoint@https://registry.npmjs.org/@octokit/endpoint/-/endpoint-9.0.6.tgz 0ms (cache hit)
npm http cache @octokit/plugin-paginate-rest@https://registry.npmjs.org/@octokit/plugin-paginate-rest/-/plugin-paginate-rest-11.4.4-cjs.2.tgz 0ms (cache hit)
npm http cache @octokit/auth-token@https://registry.npmjs.org/@octokit/auth-token/-/auth-token-4.0.0.tgz 0ms (cache hit)
npm http cache @nodelib/fs.stat@https://registry.npmjs.org/@nodelib/fs.stat/-/fs.stat-2.0.5.tgz 0ms (cache hit)
npm http cache @next-auth/prisma-adapter@https://registry.npmjs.org/@next-auth/prisma-adapter/-/prisma-adapter-1.0.7.tgz 0ms (cache hit)
npm http cache @nodelib/fs.scandir@https://registry.npmjs.org/@nodelib/fs.scandir/-/fs.scandir-2.1.5.tgz 0ms (cache hit)
npm http cache @napi-rs/canvas-win32-x64-msvc@https://registry.npmjs.org/@napi-rs/canvas-win32-x64-msvc/-/canvas-win32-x64-msvc-0.1.80.tgz 0ms (cache hit)
npm http cache @napi-rs/canvas@https://registry.npmjs.org/@napi-rs/canvas/-/canvas-0.1.80.tgz 0ms (cache hit)
npm http cache @js-sdsl/ordered-map@https://registry.npmjs.org/@js-sdsl/ordered-map/-/ordered-map-4.4.2.tgz 0ms (cache hit)
npm http cache @nodelib/fs.walk@https://registry.npmjs.org/@nodelib/fs.walk/-/fs.walk-1.2.8.tgz 0ms (cache hit)
npm http cache @next/swc-win32-x64-msvc@https://registry.npmjs.org/@next/swc-win32-x64-msvc/-/swc-win32-x64-msvc-14.2.33.tgz 0ms (cache hit)
npm http cache @jridgewell/trace-mapping@https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz 0ms (cache hit)
npm http cache @next/env@https://registry.npmjs.org/@next/env/-/env-14.2.35.tgz 0ms (cache hit)
npm http cache @jridgewell/resolve-uri@https://registry.npmjs.org/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz 0ms (cache hit)
npm http cache @jridgewell/sourcemap-codec@https://registry.npmjs.org/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz 0ms (cache hit)
npm http cache @next/eslint-plugin-next@https://registry.npmjs.org/@next/eslint-plugin-next/-/eslint-plugin-next-15.5.12.tgz 0ms (cache hit)
npm http cache @jridgewell/gen-mapping@https://registry.npmjs.org/@jridgewell/gen-mapping/-/gen-mapping-0.3.13.tgz 0ms (cache hit)
npm http cache @ioredis/commands@https://registry.npmjs.org/@ioredis/commands/-/commands-1.5.0.tgz 0ms (cache hit)
npm http cache @isaacs/cliui@https://registry.npmjs.org/@isaacs/cliui/-/cliui-8.0.2.tgz 0ms (cache hit)
npm http cache @jridgewell/remapping@https://registry.npmjs.org/@jridgewell/remapping/-/remapping-2.3.5.tgz 0ms (cache hit)
npm http cache @img/colour@https://registry.npmjs.org/@img/colour/-/colour-1.0.0.tgz 0ms (cache hit)
npm http cache @img/sharp-win32-x64@https://registry.npmjs.org/@img/sharp-win32-x64/-/sharp-win32-x64-0.34.5.tgz 0ms (cache hit)
npm http cache @humanwhocodes/retry@https://registry.npmjs.org/@humanwhocodes/retry/-/retry-0.4.3.tgz 0ms (cache hit)
npm http cache @humanfs/core@https://registry.npmjs.org/@humanfs/core/-/core-0.19.1.tgz 0ms (cache hit)
npm http cache @humanwhocodes/module-importer@https://registry.npmjs.org/@humanwhocodes/module-importer/-/module-importer-1.0.1.tgz 0ms (cache hit)
npm http cache @hookform/resolvers@https://registry.npmjs.org/@hookform/resolvers/-/resolvers-3.10.0.tgz 0ms (cache hit)
npm http cache @humanfs/node@https://registry.npmjs.org/@humanfs/node/-/node-0.16.7.tgz 0ms (cache hit)
npm http cache @google/generative-ai@https://registry.npmjs.org/@google/generative-ai/-/generative-ai-0.21.0.tgz 0ms (cache hit)
npm http cache @google-cloud/promisify@https://registry.npmjs.org/@google-cloud/promisify/-/promisify-4.0.0.tgz 0ms (cache hit)
npm http cache @google-cloud/projectify@https://registry.npmjs.org/@google-cloud/projectify/-/projectify-4.0.0.tgz 0ms (cache hit)
npm http cache @grpc/proto-loader@https://registry.npmjs.org/@grpc/proto-loader/-/proto-loader-0.7.15.tgz 0ms (cache hit)
npm http cache @google-cloud/paginator@https://registry.npmjs.org/@google-cloud/paginator/-/paginator-5.0.2.tgz 0ms (cache hit)
npm http cache @google-cloud/opentelemetry-resource-util@https://registry.npmjs.org/@google-cloud/opentelemetry-resource-util/-/opentelemetry-resource-util-2.4.0.tgz 0ms (cache hit)
npm http cache @google-cloud/opentelemetry-cloud-trace-exporter@https://registry.npmjs.org/@google-cloud/opentelemetry-cloud-trace-exporter/-/opentelemetry-cloud-trace-exporter-2.4.1.tgz 0ms (cache hit)
npm http cache @grpc/grpc-js@https://registry.npmjs.org/@grpc/grpc-js/-/grpc-js-1.14.3.tgz 0ms (cache hit)
npm http cache @google-cloud/precise-date@https://registry.npmjs.org/@google-cloud/precise-date/-/precise-date-4.0.0.tgz 0ms (cache hit)
npm http cache @google-cloud/modelarmor@https://registry.npmjs.org/@google-cloud/modelarmor/-/modelarmor-0.4.1.tgz 0ms (cache hit)
npm http cache @google-cloud/opentelemetry-cloud-monitoring-exporter@https://registry.npmjs.org/@google-cloud/opentelemetry-cloud-monitoring-exporter/-/opentelemetry-cloud-monitoring-exporter-0.19.0.tgz 0ms (cache hit)
npm http cache @genkit-ai/googleai@https://registry.npmjs.org/@genkit-ai/googleai/-/googleai-1.28.0.tgz 0ms (cache hit)
npm http cache @genkit-ai/core@https://registry.npmjs.org/@genkit-ai/core/-/core-1.31.0.tgz 0ms (cache hit)
npm http cache @genkit-ai/google-cloud@https://registry.npmjs.org/@genkit-ai/google-cloud/-/google-cloud-1.28.0.tgz 0ms (cache hit)
npm http cache @genkit-ai/ai@https://registry.npmjs.org/@genkit-ai/ai/-/ai-1.31.0.tgz 0ms (cache hit)
npm http cache @google-cloud/logging-winston@https://registry.npmjs.org/@google-cloud/logging-winston/-/logging-winston-6.0.1.tgz 0ms (cache hit)
npm http cache @genkit-ai/firebase@https://registry.npmjs.org/@genkit-ai/firebase/-/firebase-1.28.0.tgz 0ms (cache hit)
npm http cache @google-cloud/logging@https://registry.npmjs.org/@google-cloud/logging/-/logging-11.2.1.tgz 0ms (cache hit)
npm http cache @google-cloud/common@https://registry.npmjs.org/@google-cloud/common/-/common-5.0.2.tgz 0ms (cache hit)
npm http cache @floating-ui/react-dom@https://registry.npmjs.org/@floating-ui/react-dom/-/react-dom-2.1.7.tgz 0ms (cache hit)
